id,date_time,mc_code,buiding,auto_run,power_on,power_off,meeting,break_field,plan_stop,kpr_percent,yield_field,target_oee,one_day_time_on,available_time,percent_available,percent_performance,percent_oee,factory_utilize,percent_teep,process_group,is_check
37902913,2025-12-09 00:00:00,T1-36-07,C,374,875,191,0,0,0,100.0,100.0,85.0,1440,1249,25.972221,100.0,25.972221,100.0,25.972221,ZBAK,False
37902914,2025-12-09 00:00:00,T1-36-08,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZBAK,False
37902915,2025-12-09 00:00:00,T1-36-09,B,536,348,556,0,0,0,100.0,100.0,85.0,1440,884,37.22222,100.0,37.22222,100.0,37.22222,ZBAK,False
37902885,2025-12-09 00:00:00.004000,T1-36-10,A/2,1018,417,5,0,0,0,100.0,100.0,85.0,1440,1435,70.69444,100.0,70.69444,100.0,70.69444,ZBAK,True
37902916,2025-12-09 00:00:00,T1-36-10,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZBAK,False
37902889,2025-12-09 00:00:00.005000,T1-36-11,B,923,514,3,0,0,0,100.0,100.0,85.0,1440,1437,64.09722,100.0,64.09722,100.0,64.09722,ZBAK,True
37902917,2025-12-09 00:00:00,T1-36-11,B,801,430,209,0,0,0,100.0,100.0,85.0,1440,1231,55.625,100.0,55.625,100.0,55.625,ZBAK,False
37902890,2025-12-09 00:00:00.005000,T1-36-12,B,696,741,3,0,0,0,100.0,100.0,85.0,1440,1437,48.333332,100.0,48.333332,100.0,48.333332,ZBAK,True
37902918,2025-12-09 00:00:00,T1-36-12,B,616,622,202,0,0,0,100.0,100.0,85.0,1440,1238,42.77778,100.0,42.77778,100.0,42.77778,ZBAK,False
37902919,2025-12-09 00:00:00,T1-36-13,B,1535,966,-1061,0,0,0,100.0,100.0,85.0,1440,2501,106.59722,100.0,106.59722,100.0,106.59722,ZBAK,False
37902834,2025-12-09 00:00:00,T1-36-203,,1437,0,3,0,0,0,100.0,100.0,85.0,1440,1437,99.791664,100.0,99.791664,100.0,99.791664,BE,False
37902835,2025-12-09 00:00:00,T1-36-205,,0,1437,3,0,0,0,100.0,100.0,85.0,1440,1437,0.0,100.0,0.0,100.0,0.0,BE,False
37902836,2025-12-09 00:00:00,T1-36-206,B,441,996,3,0,0,0,100.0,100.0,85.0,1440,1437,30.625,100.0,30.625,100.0,30.625,BE,False
37902837,2025-12-09 00:00:00,T1-36-207,B,724,713,3,0,0,0,100.0,100.0,85.0,1440,1437,50.27778,100.0,50.27778,100.0,50.27778,BE,False
37902838,2025-12-09 00:00:00,T1-36-208,,457,980,3,0,0,0,100.0,100.0,85.0,1440,1437,31.73611,100.0,31.73611,100.0,31.73611,BE,False
37902839,2025-12-09 00:00:00,T1-36-209,,769,668,3,0,0,0,100.0,100.0,85.0,1440,1437,53.40278,100.0,53.40278,100.0,53.40278,BE,False
37902840,2025-12-09 00:00:00,T1-56-103,,82,1355,3,0,0,0,100.0,100.0,85.0,1440,1437,5.6944447,100.0,5.6944447,100.0,5.6944447,BE,False
37902920,2025-12-09 00:00:00,T2-36-03,C,459,0,981,0,0,0,100.0,100.0,85.0,1440,459,31.875,100.0,31.875,100.0,31.875,ZBAK,False
37902850,2025-12-09 00:00:00,T2-40-116,C,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37902855,2025-12-09 00:00:00,T2-40-125,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37902857,2025-12-09 00:00:00,T2-40-138,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37902813,2025-12-09 00:00:00.003000,T2-56-12,B,502,935,3,0,0,0,100.0,100.0,85.0,1440,1437,34.86111,100.0,34.86111,100.0,34.86111,FI,True
37902814,2025-12-09 00:00:00.003000,T2-56-16,B,683,753,4,0,0,0,100.0,100.0,85.0,1440,1436,47.430557,100.0,47.430557,100.0,47.430557,FI,True
37902815,2025-12-09 00:00:00.003000,T2-56-17,B,972,464,4,0,0,0,100.0,100.0,85.0,1440,1436,67.5,100.0,67.5,100.0,67.5,FI,True
37902841,2025-12-09 00:00:00,T2-56-33,,313,1124,3,0,0,0,100.0,100.0,85.0,1440,1437,21.73611,100.0,21.73611,100.0,21.73611,BE,False
37902842,2025-12-09 00:00:00,T2-56-34,,715,722,3,0,0,0,100.0,100.0,85.0,1440,1437,49.65278,100.0,49.65278,100.0,49.65278,BE,False
37902843,2025-12-09 00:00:00,T2-56-35,,934,503,3,0,0,0,100.0,100.0,85.0,1440,1437,64.861115,100.0,64.861115,100.0,64.861115,BE,False
37902844,2025-12-09 00:00:00,T2-56-36,,909,528,3,0,0,0,100.0,100.0,85.0,1440,1437,63.125,100.0,63.125,100.0,63.125,BE,False
37902845,2025-12-09 00:00:00,T2-56-39,B,695,742,3,0,0,0,100.0,100.0,85.0,1440,1437,48.26389,100.0,48.26389,100.0,48.26389,BE,False
37902846,2025-12-09 00:00:00,T2-56-40,,627,810,3,0,0,0,100.0,100.0,85.0,1440,1437,43.541668,100.0,43.541668,100.0,43.541668,BE,False
37902847,2025-12-09 00:00:00,T2-56-44,B,940,497,3,0,0,0,100.0,100.0,85.0,1440,1437,65.27778,100.0,65.27778,100.0,65.27778,BE,False
37902898,2025-12-09 00:00:00,TE99-17100077,B,1438,0,2,0,0,0,100.0,100.0,85.0,1440,1438,99.861115,100.0,99.861115,100.0,99.861115,FI,False
37902832,2025-12-09 00:00:00,TE99-17100200,,0,1408,32,0,0,0,100.0,100.0,85.0,1440,1408,0.0,100.0,0.0,100.0,0.0,BE,False
37902978,2025-12-09 00:00:00,TE99-18100064,,1083,315,42,0,0,0,100.0,100.0,85.0,1440,1398,75.208336,100.0,75.208336,100.0,75.208336,BE,False
37902899,2025-12-09 00:00:00,TE99-19100811,B,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37905517,2025-12-09 00:00:00.035000,X2-03-16,B,645,782,13,0,0,0,100.0,100.0,85.0,1440,1427,44.791668,100.0,44.791668,100.0,44.791668,BE,True
37905354,2025-12-09 00:00:00,X2-03-16,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,BE,False
37902853,2025-12-09 00:00:00,X2-27-31,A/2,1204,9,227,0,0,0,100.0,100.0,85.0,1440,1213,83.611115,100.0,83.611115,100.0,83.611115,ZBLK,False
37902854,2025-12-09 00:00:00,X2-27-36,A/2,568,6,866,0,0,0,100.0,100.0,85.0,1440,574,39.444443,100.0,39.444443,100.0,39.444443,ZBLK,False
37902856,2025-12-09 00:00:00,X2-27-38,A/2,1182,21,237,0,0,0,100.0,100.0,85.0,1440,1203,82.083336,100.0,82.083336,100.0,82.083336,ZBLK,False
37902947,2025-12-09 00:00:00,X2-35-04,A/2,944,492,4,0,0,0,100.0,100.0,85.0,1440,1436,65.55556,100.0,65.55556,100.0,65.55556,ZPRN,False
37902860,2025-12-09 00:00:00,X2-40-108,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37902950,2025-12-09 00:00:00,X2-50-10,B/2,1129,208,103,0,0,0,100.0,100.0,85.0,1440,1337,78.40278,100.0,78.40278,100.0,78.40278,BE,False
37902831,2025-12-09 00:00:00,X2-50-15,,880,68,492,0,0,0,100.0,100.0,85.0,1440,948,61.11111,100.0,61.11111,100.0,61.11111,BE,False
37903165,2025-12-09 00:00:00,X2-50-16,B/2,1161,152,127,0,0,0,100.0,100.0,85.0,1440,1313,80.625,100.0,80.625,100.0,80.625,BE,False
37903166,2025-12-09 00:00:00,X2-50-19,B/2,1299,37,104,0,0,0,100.0,100.0,85.0,1440,1336,90.208336,100.0,90.208336,100.0,90.208336,BE,False
37902833,2025-12-09 00:00:00,X2-50-20,B/1,1113,313,14,0,0,0,100.0,100.0,85.0,1440,1426,77.291664,100.0,77.291664,100.0,77.291664,BE,False
37902963,2025-12-09 00:00:00,X2-50-21,B/2,1261,46,133,0,0,0,100.0,100.0,85.0,1440,1307,87.56944,100.0,87.56944,100.0,87.56944,BE,False
37902964,2025-12-09 00:00:00,X2-50-23,B/2,1259,59,122,0,0,0,100.0,100.0,85.0,1440,1318,87.43056,100.0,87.43056,100.0,87.43056,BE,False
37902848,2025-12-09 00:00:00,X2-56-101,,504,931,5,0,0,0,100.0,100.0,85.0,1440,1435,35.0,100.0,35.0,100.0,35.0,BE,False
37902858,2025-12-09 00:00:00,X-27-08,B/2,1033,299,108,0,0,0,100.0,100.0,85.0,1440,1332,71.736115,100.0,71.736115,100.0,71.736115,ZBLK,False
37902859,2025-12-09 00:00:00,X-27-10,A/1,1417,1,22,0,0,0,100.0,100.0,85.0,1440,1418,98.40278,100.0,98.40278,100.0,98.40278,ZBLK,False
37902862,2025-12-09 00:00:00,X-27-11,A/2,1186,171,83,0,0,0,100.0,100.0,85.0,1440,1357,82.361115,100.0,82.361115,100.0,82.361115,ZBLK,False
37916961,2025-12-09 00:00:00,X-27-12,B/3,77,183,1180,0,0,0,100.0,100.0,85.0,1440,260,5.3472223,100.0,5.3472223,100.0,5.3472223,ZBLK,False
37961673,2025-12-09 00:00:00,X-27-13,,380,3,1057,0,0,0,100.0,100.0,85.0,1440,383,26.38889,100.0,26.38889,100.0,26.38889,ZBLK,False
37902864,2025-12-09 00:00:00,X-27-14,,741,17,682,0,0,0,100.0,100.0,85.0,1440,758,51.458332,100.0,51.458332,100.0,51.458332,ZBLK,False
38004876,2025-12-09 00:00:00,X-27-15,A/2,597,82,761,0,0,0,100.0,100.0,85.0,1440,679,41.458332,100.0,41.458332,100.0,41.458332,ZBLK,False
37907993,2025-12-09 00:00:00,X-27-17,B/1,1209,22,209,0,0,0,100.0,100.0,85.0,1440,1231,83.958336,100.0,83.958336,100.0,83.958336,ZBLK,False
37902866,2025-12-09 00:00:00,X-27-19,B/2,1117,233,90,0,0,0,100.0,100.0,85.0,1440,1350,77.56944,100.0,77.56944,100.0,77.56944,ZBLK,False
37910801,2025-12-09 00:00:00,X-27-21,A/1,797,197,446,0,0,0,100.0,100.0,85.0,1440,994,55.34722,100.0,55.34722,100.0,55.34722,ZBLK,False
37902867,2025-12-09 00:00:00,X-27-22,C,1244,69,127,0,0,0,100.0,100.0,85.0,1440,1313,86.388885,100.0,86.388885,100.0,86.388885,ZBLK,False
37902597,2025-12-09 00:00:00.004000,X-27-28,A/2,1130,307,3,0,0,0,100.0,100.0,85.0,1440,1437,78.47222,100.0,78.47222,100.0,78.47222,ZBLK,True
37902868,2025-12-09 00:00:00,X-27-32,A/2,1149,179,112,0,0,0,100.0,100.0,85.0,1440,1328,79.791664,100.0,79.791664,100.0,79.791664,ZBLK,False
37902869,2025-12-09 00:00:00,X-27-35,B/1,105,1312,23,0,0,0,100.0,100.0,85.0,1440,1417,7.2916665,100.0,7.2916665,100.0,7.2916665,ZBLK,False
37902870,2025-12-09 00:00:00,X-27-44,B/2,1126,210,104,0,0,0,100.0,100.0,85.0,1440,1336,78.19444,100.0,78.19444,100.0,78.19444,ZBLK,False
37902871,2025-12-09 00:00:00,X-27-45,A/2,949,317,174,0,0,0,100.0,100.0,85.0,1440,1266,65.90278,100.0,65.90278,100.0,65.90278,ZBLK,False
37902598,2025-12-09 00:00:00.004000,X-27-47,A/2,625,812,3,0,0,0,100.0,100.0,85.0,1440,1437,43.40278,100.0,43.40278,100.0,43.40278,ZBLK,True
37902599,2025-12-09 00:00:00.004000,X-27-48,A/2,1067,370,3,0,0,0,100.0,100.0,85.0,1440,1437,74.09722,100.0,74.09722,100.0,74.09722,ZBLK,True
37902872,2025-12-09 00:00:00,X-27-49,B/2,1022,321,97,0,0,0,100.0,100.0,85.0,1440,1343,70.97222,100.0,70.97222,100.0,70.97222,ZBLK,False
37902873,2025-12-09 00:00:00,X-27-51,A/2,1217,6,217,0,0,0,100.0,100.0,85.0,1440,1223,84.513885,100.0,84.513885,100.0,84.513885,ZBLK,False
37902874,2025-12-09 00:00:00,X-27-52,A/2,1114,101,225,0,0,0,100.0,100.0,85.0,1440,1215,77.361115,100.0,77.361115,100.0,77.361115,ZBLK,False
37902875,2025-12-09 00:00:00,X-27-55,A/2,1184,22,234,0,0,0,100.0,100.0,85.0,1440,1206,82.22222,100.0,82.22222,100.0,82.22222,ZBLK,False
37903028,2025-12-09 00:00:00,X-34-05,A/2,1032,403,5,0,0,0,100.0,100.0,85.0,1440,1435,71.666664,100.0,71.666664,100.0,71.666664,ZAOI,False
37904086,2025-12-09 00:00:00,X-34-101,B,1189,241,10,0,0,0,100.0,100.0,85.0,1440,1430,82.56944,100.0,82.56944,100.0,82.56944,ZSPI,False
37903004,2025-12-09 00:00:00,X-34-103,A/2,1136,299,5,0,0,0,100.0,100.0,85.0,1440,1435,78.888885,100.0,78.888885,100.0,78.888885,ZSPI,False
37903005,2025-12-09 00:00:00,X-34-106,B,1193,242,5,0,0,0,100.0,100.0,85.0,1440,1435,82.84722,100.0,82.84722,100.0,82.84722,ZSPI,False
37903006,2025-12-09 00:00:00,X-34-107,A/2,1146,289,5,0,0,0,100.0,100.0,85.0,1440,1435,79.583336,100.0,79.583336,100.0,79.583336,ZSPI,False
37903007,2025-12-09 00:00:00,X-34-110,B,0,1435,5,0,0,0,100.0,100.0,85.0,1440,1435,0.0,100.0,0.0,100.0,0.0,ZSPI,False
37903008,2025-12-09 00:00:00,X-34-111,A/2,1150,286,4,0,0,0,100.0,100.0,85.0,1440,1436,79.861115,100.0,79.861115,100.0,79.861115,ZSPI,False
37903009,2025-12-09 00:00:00,X-34-114,C,580,856,4,0,0,0,100.0,100.0,85.0,1440,1436,40.27778,100.0,40.27778,100.0,40.27778,ZSPI,False
37903010,2025-12-09 00:00:00,X-34-115,B,447,989,4,0,0,0,100.0,100.0,85.0,1440,1436,31.041666,100.0,31.041666,100.0,31.041666,ZSPI,False
37903210,2025-12-09 00:00:00,X-34-116,B/2,1117,205,118,0,0,0,100.0,100.0,85.0,1440,1322,77.56944,100.0,77.56944,100.0,77.56944,ZSPI,False
37903011,2025-12-09 00:00:00,X-34-118,C,423,1013,4,0,0,0,100.0,100.0,85.0,1440,1436,29.375,100.0,29.375,100.0,29.375,ZSPI,False
37903012,2025-12-09 00:00:00,X-34-119,B/2,1020,235,185,0,0,0,100.0,100.0,85.0,1440,1255,70.833336,100.0,70.833336,100.0,70.833336,ZSPI,False
37903033,2025-12-09 00:00:00,X-34-12,B,1298,137,5,0,0,0,100.0,100.0,85.0,1440,1435,90.138885,100.0,90.138885,100.0,90.138885,ZAOI,False
37903013,2025-12-09 00:00:00,X-34-120,A/2,0,1436,4,0,0,0,100.0,100.0,85.0,1440,1436,0.0,100.0,0.0,100.0,0.0,ZSPI,False
37903214,2025-12-09 00:00:00,X-34-121,A/2,545,890,5,0,0,0,100.0,100.0,85.0,1440,1435,37.84722,100.0,37.84722,100.0,37.84722,ZSPI,False
37903014,2025-12-09 00:00:00,X-34-122,A/2,1078,358,4,0,0,0,100.0,100.0,85.0,1440,1436,74.861115,100.0,74.861115,100.0,74.861115,ZSPI,False
37903216,2025-12-09 00:00:00,X-34-127,B,1072,363,5,0,0,0,100.0,100.0,85.0,1440,1435,74.44444,100.0,74.44444,100.0,74.44444,ZSPI,False
37903433,2025-12-09 00:00:00,X-34-128,B,1096,340,4,0,0,0,100.0,100.0,85.0,1440,1436,76.111115,100.0,76.111115,100.0,76.111115,ZSPI,False
37903297,2025-12-09 00:00:00.037000,X-34-128,B,1088,348,4,0,0,0,100.0,100.0,85.0,1440,1436,75.55556,100.0,75.55556,100.0,75.55556,ZMOTU6,True
37904346,2025-12-09 00:00:00,X-34-129,A/2,1186,244,10,0,0,0,100.0,100.0,85.0,1440,1430,82.361115,100.0,82.361115,100.0,82.361115,ZSPI,False
37902821,2025-12-09 00:00:01.658000,X-34-130,A/2,977,452,11,0,0,0,100.0,100.0,85.0,1440,1429,67.84722,100.0,67.84722,100.0,67.84722,ZMOTD13,True
37903015,2025-12-09 00:00:00,X-34-131,B,572,210,658,0,0,0,100.0,100.0,85.0,1440,782,39.72222,100.0,39.72222,100.0,39.72222,ZSPI,False
37903016,2025-12-09 00:00:00,X-34-132,A/2,0,1436,4,0,0,0,100.0,100.0,85.0,1440,1436,0.0,100.0,0.0,100.0,0.0,ZSPI,False
37903017,2025-12-09 00:00:00,X-34-133,C,134,1301,5,0,0,0,100.0,100.0,85.0,1440,1435,9.305555,100.0,9.305555,100.0,9.305555,ZSPI,False
37905877,2025-12-09 00:00:00.019000,X-34-134,A/2,0,1421,19,0,0,0,100.0,100.0,85.0,1440,1421,0.0,100.0,0.0,100.0,0.0,ZMOTD17,True
